iati-identifier,title,country,region,default-currency,commitment,disbursement,reimbursement,expenditure,loan-repayment,interest-repayment,description,start-planned,start-actual,end-planned,end-actual,activity-status-code,activity-status,policy-markers,policy-marker-vocabulary,policy-marker-significance,policy-marker-codes,contact-organisation,contact-telephone,contact-email,contact-mailing-address,default-tied-status-code,default-tied-status,
"US-EIN-941655673-27316","for general support","Mexico","","USD",400000,0,0,0,0,0,"","2008-11-17","","2010-11-17","","","","","","","","Transparencia Mexicana, A.C.","011-52-55-5659-4714","","Dulce Olivia 73
Villa Coyoacan Mexico City,    Mexico","5","Untied",
"US-EIN-941655673-24992","for implementation of the Education Watch project in seven African countries","","International","USD",1512000,0,0,0,0,0,"","2007-06-11","","2010-06-11","","","","","","","","Transparency International e.V.","011-49-30-3438-20-39","","Alt Moabit 96 Berlin,   10559 Germany","5","Untied",
"US-EIN-941655673-24209","for developing an Education Watch project that will increase public accountability and transparency in the education sector","","Africa","USD",100000,0,0,0,0,0,"","2007-02-08","","2008-02-08","","","","","","","","Transparency International e.V.","011-49-30-3438-20-39","","Alt Moabit 96 Berlin,   10559 Germany","5","Untied",
"US-EIN-941655673-29000","for a supplement to support the implementation of the African Education Watch project","Senegal; Morocco; Uganda; Madagascar","","USD",221000,0,0,0,0,0,"","2009-11-12","","2010-11-12","","","","","","","","Transparency International e.V.","011-49-30-3438-20-39","","Alt Moabit 96 Berlin,   10559 Germany","5","Untied",
"US-EIN-941655673-26054","for general support of the Initiative for Policy Dialogue","","International","USD",400000,0,0,0,0,0,"","2008-07-21","","2009-07-21","","","","","","","","Trustees of Columbia University in the City of New York","","","2960 Broadway New York, NY  10027-6902","5","Untied",
"US-EIN-941655673-22767","for the APEC Study Center's conference, The WTO at 10:  Governance, Dispute Settlement, and Developing Countries","","International","USD",30000,0,0,0,0,0,"","2006-04-14","","2007-04-14","","","","","","","","Trustees of Columbia University in the City of New York","","","2960 Broadway New York, NY  10027-6902","5","Untied",
"US-EIN-941655673-24793","for general support of Columbia University's Division of Family Planning and Preventative Services at the Department of Obstetrics and Gynecology","","International","USD",360000,0,0,0,0,0,"","2007-06-11","","2010-06-11","","","","","","","","Trustees of Columbia University in the City of New York","","","2960 Broadway New York, NY  10027-6902","5","Untied",
"US-EIN-941655673-29155","for a project to strengthen reproductive health and family planning services in sub-Sahara Africa","Ghana","","USD",400000,0,0,0,0,0,"","2009-11-17","","2011-11-17","","","","","","","","Trustees of Columbia University in the City of New York","","","2960 Broadway New York, NY  10027-6902","5","Untied",
"US-EIN-941655673-27743","for research on fertility rates in West Africa","","Africa","USD",100000,0,0,0,0,0,"","2008-11-25","","2009-11-25","","","","","","","","Trustees of Columbia University in the City of New York","","","2960 Broadway New York, NY  10027-6902","5","Untied",
"US-EIN-941655673-23924","for the Earth Institute to work with the government of India and other experts within the country to develop an implementation plan for improving social services and rural infrastructure in Indian villages","","International","USD",500000,0,0,0,0,0,"","2006-10-16","","2008-10-16","","","","","","","","Trustees of Columbia University in the City of New York","","","2960 Broadway New York, NY  10027-6902","5","Untied",
"US-EIN-941655673-28922","for operation of the secretariat and organizational strengthening","","Africa","USD",150000,0,0,0,0,0,"","2009-11-16","","2010-11-16","","","","","","","","Union for African Population Studies","011-221-860-36-64","","P.O. Box A408
National Population Council Secretariat Building
First Floor, Rooms 105, 106, 107 Ministries Accra,    Ghana","5","Untied",
"US-EIN-941655673-23493","for general operating support","","Africa","USD",100000,0,0,0,0,0,"","2006-10-16","","2007-10-16","","","","","","","","Union for African Population Studies","011-221-860-36-64","","P.O. Box A408
National Population Council Secretariat Building
First Floor, Rooms 105, 106, 107 Ministries Accra,    Ghana","5","Untied",
"US-EIN-941655673-23538","for a restructuring process and completion of a strategic plan","","Africa","USD",10000,0,0,0,0,0,"","2006-08-04","","2007-08-04","","","","","","","","Union for African Population Studies","011-221-860-36-64","","P.O. Box A408
National Population Council Secretariat Building
First Floor, Rooms 105, 106, 107 Ministries Accra,    Ghana","5","Untied",
"US-EIN-941655673-24949","for general operating support","","Africa","USD",300000,0,0,0,0,0,"","2007-06-11","","2009-06-11","","","","","","","","Union for African Population Studies","011-221-860-36-64","","P.O. Box A408
National Population Council Secretariat Building
First Floor, Rooms 105, 106, 107 Ministries Accra,    Ghana","5","Untied",
"US-EIN-941655673-23268","for the Capacity Development for Reform Fund","","","USD",2000000,0,0,0,0,0,"","2006-07-25","","2008-07-25","","","","","","","","United Nations","(212) 906-5558","","One United Nations Plaza New York, NY  10017-3515","5","Untied",
"US-EIN-941655673-23843","for programs in Africa","","Africa","USD",1000000,0,0,0,0,0,"","2006-10-16","","2008-10-16","","","","","","","","United Nations Foundation","(202) 887-9040","","1800 Massachusetts Avenue, N.W. Washington, DC  20036","5","Untied",
"US-EIN-941655673-26304","for a strategy to develop a bioenergy industry in the agricultural sector of West African countries","","Africa","USD",50000,0,0,0,0,0,"","2008-03-11","","2009-03-11","","","","","","","","United Nations Foundation","(202) 887-9040","","1800 Massachusetts Avenue, N.W. Washington, DC  20036","5","Untied",
"US-EIN-941655673-27321","for a film; Half the Sky: Building Awareness of the Maternal Health Crisis in Sub-Saharan Africa","","International","USD",200000,0,0,0,0,0,"","2008-09-02","","2009-09-02","","","","","","","","United Nations Foundation","(202) 887-9040","","1800 Massachusetts Avenue, N.W. Washington, DC  20036","5","Untied",
"US-EIN-941655673-27424","for advocacy to increase foreign assistance for population and reproductive health from the U.S.","","International","USD",1000000,0,0,0,0,0,"","2008-11-17","","2010-11-17","","","","","","","","United Nations Foundation","(202) 887-9040","","1800 Massachusetts Avenue, N.W. Washington, DC  20036","5","Untied",
"US-EIN-941655673-27822","for general support of UNFPA's advocacy program","","International","USD",1000000,0,0,0,0,0,"","2009-03-30","","2011-03-30","","","","","","","","United Nations Foundation","(202) 887-9040","","1800 Massachusetts Avenue, N.W. Washington, DC  20036","5","Untied",
"US-EIN-941655673-23834","for general support of UNFPA's advocacy program","","International","USD",1000000,0,0,0,0,0,"","2006-10-16","","2008-10-16","","","","","","","","United Nations Foundation","(202) 887-9040","","1800 Massachusetts Avenue, N.W. Washington, DC  20036","5","Untied",
"US-EIN-941655673-30438","for support of UNFPA's advocacy program","","International","USD",1000000,0,0,0,0,0,"","2011-03-21","","2012-03-21","","","","","","","","United Nations Population Fund","(212) 297-5242","","605 3rd Avenue New York, NY  10158","5","Untied",
"US-EIN-941655673-23868","for the State Fellows program","","International","USD",100000,0,0,0,0,0,"","2006-10-16","","2007-10-16","","","","","","","","United States Department of State","(202) 647-4000","","The Franklin Fellows Program
HR/REE, SA-1
2401 E Street, NW, Rm H518 Washington, DC  20522","5","Untied",
"US-EIN-941655673-22433","for general operating support of Universidade Federal de Minas Gerais' Center for Development and Regional Planning","","South America","USD",250000,0,0,0,0,0,"","2006-02-27","","2009-02-27","","","","","","","","Universidade Federal de Minas Gerais","011-55-31-279-9100","","Rua Curitiba 832-S.802, Belo Horizonte Minas Gerais,   30170-120 Brazil","5","Untied",
"US-EIN-941655673-25260","for designing and completing a strategic planning process","","Africa","USD",50000,0,0,0,0,0,"","2007-09-27","","2008-09-27","","","","","","","","Universite Cheikh Anta Diop de Dakar","011-221-825-40-01","","P.O. Box 45550 Dakar-Fann,    Senegal","5","Untied",
"US-EIN-941655673-25595","for a project on Population and Climate Change","","International","USD",155000,0,0,0,0,0,"","2007-11-19","","2008-11-19","","","","","","","","University Corp ATMO","","","P.O. Box 3000 Boulder, CO  80307-3000","5","Untied",
"US-EIN-941655673-29757","for establishing a unit to promote impact evaluations of poverty reduction programs","","Africa","USD",1000000,0,0,0,0,0,"","2010-07-19","","2011-07-19","","","","","","","","University of Cape Town","","","Private Bag X3 Rondebosch Cape Town,    Republic of South Africa","5","Untied",
"US-EIN-941655673-27332","for assisting East African countries in economic, commodity, and infrastructure development","","Africa","USD",135000,0,0,0,0,0,"","2008-11-17","","2010-11-17","","","","","","","","University of Cape Town","","","Private Bag X3 Rondebosch Cape Town,    Republic of South Africa","5","Untied",
"US-EIN-941655673-29958","for support of the Centre of Actuarial Research's (CARe) population science training program","","Africa","USD",500000,0,0,0,0,0,"","2010-11-15","","2015-08-15","","","","","","","","University of Cape Town","","","Private Bag X3 Rondebosch Cape Town,    Republic of South Africa","5","Untied",
"US-EIN-941655673-25875","for creation of a training module on NewsU to help media organizations better cover global issues","","International","USD",106000,0,0,0,0,0,"","2007-12-07","","2009-03-07","","","","","","","","University of Georgia Research Foundation, Inc.","",""," Athens, GA  30602-6755","5","Untied",
"US-EIN-941655673-29480","for the Regional Institute for Population Studies program","","Africa","USD",550000,0,0,0,0,0,"","2010-05-13","","2013-05-13","","","","","","","","University of Ghana","","","PO Box LG 25 Legon,    Ghana","5","Untied",
"US-EIN-941655673-29836","for the videoconferencing project","","International","USD",40000,0,0,0,0,0,"","2010-11-30","","2011-11-30","","","","","","","","University of Ghana","","","PO Box LG 25 Legon,    Ghana","5","Untied",
"US-EIN-941655673-24999","for support for the University of Ghana's training of population studies scholars","","Africa","USD",450000,0,0,0,0,0,"","2007-06-11","","2010-06-11","","","","","","","","University of Ghana","","","PO Box LG 25 Legon,    Ghana","5","Untied",
"US-EIN-941655673-23636","for an initiative to educate state, local, and federal leaders about trade and development issues","","International","USD",338466,0,0,0,0,0,"","2006-10-16","","2008-10-16","","","","","","","","University of North Carolina at Raleigh","","","Center for International Understanding
100 East Six Forks Road, Suite 300 Raleigh, NC  27609","5","Untied",
"US-EIN-941655673-23164","for a research and dissemination project on reforming the administration of justice in Mexico","Mexico","","USD",300000,0,0,0,0,0,"","2006-06-19","","2008-06-19","","","","","","","","University of San Diego","",""," San Diego, CA  92103","5","Untied",
"US-EIN-941655673-26608","for a research and dissemination project on implementing justice sector reforms in Mexico","Mexico","","USD",300000,0,0,0,0,0,"","2008-07-21","","2010-07-21","","","","","","","","University of San Diego","",""," San Diego, CA  92103","5","Untied",
"US-EIN-941655673-29763","for analyzing and promoting efforts to strengthen judicial institutions in Mexico","Mexico","","USD",200000,0,0,0,0,0,"","2010-07-19","","2012-07-19","","","","","","","","University of San Diego","",""," San Diego, CA  92103","5","Untied",
"US-EIN-941655673-28909","for a study of teacher professional development programs in six African countries","Senegal; Mali; Ghana; Uganda; Tanzania; Kenya","","USD",1200000,0,0,0,0,0,"","2009-11-16","","2011-05-16","","","","","","","","University of Sussex","+44(0)1273-606-755","","Sussex House, Falmer Brighton, England  BN1 9RH United Kingdom","5","Untied",
"US-EIN-941655673-26014","for general operating support for the University of Witwatersrand's Population Program","","Africa","USD",750000,0,0,0,0,0,"","2008-03-17","","2011-03-17","","","","","","","","University of the Witwatersrand","","","Private Bag 3, Wits 2050 Johannesburg,   2193 South Africa","5","Untied",
"US-EIN-941655673-25882","for an assessment of financial and related management systems at the Health and Poverty Division","","Africa","USD",30000,0,0,0,0,0,"","2007-11-19","","2008-11-19","","","","","","","","University of the Witwatersrand","","","Private Bag 3, Wits 2050 Johannesburg,   2193 South Africa","5","Untied",
"US-EIN-941655673-30352","for support of the University of the Witwatersrand's Population Program","","Africa","USD",700000,0,0,0,0,0,"","2011-03-21","","2014-03-21","","","","","","","","University of the Witwatersrand","","","Private Bag 3, Wits 2050 Johannesburg,   2193 South Africa","5","Untied",
"US-EIN-941655673-26851","for general support of the International Reproductive and Sexual Health Law Programme","","International","USD",600000,0,0,0,0,0,"","2008-07-21","","2011-07-21","","","","","","","","University of Toronto Office of the Comptroller","","","Office of the President
27 King's College Circle, Room 206 Toronto, Ontario  M5S 1A1 Canada","5","Untied",
"US-EIN-941655673-29222","for research on how family planning impacts human capital formation","","International","USD",30000,0,0,0,0,0,"","2009-11-24","","2010-11-24","","","","","","","","University of Wisconsin System","",""," Madison, WI  53706","5","Untied",
